AAPL (APPLE INC),546.0255,-4.7445,
Dec 19 2013 @ 15:02 ET,Bid,545.97,Ask,546.09,Size,2x1,Vol,8897300,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
14 Jan 527.50 (AAPL1403A527.5-A),0.0,0.0,22.05,22.75,0,2,14 Jan 527.50 (AAPL1403M527.5-A),4.00,-0.80,3.75,3.95,26,286,
14 Jan 527.50 (AAPL1403A527.5-B),0.0,0.0,22.05,23.10,0,2,14 Jan 527.50 (AAPL1403M527.5-B),4.00,+0.10,3.80,3.95,13,286,
14 Jan 527.50 (AAPL1403A527.5-E),26.65,0.0,22.05,22.70,0,2,14 Jan 527.50 (AAPL1403M527.5-E),4.00,-0.18,3.70,3.95,22,286,
14 Jan 527.50 (AAPL1403A527.5-I),0.0,0.0,22.05,22.70,0,2,14 Jan 527.50 (AAPL1403M527.5-I),4.80,0.0,3.75,3.95,0,286,
14 Jan 527.50 (AAPL1403A527.5-J),0.0,0.0,22.05,23.25,0,2,14 Jan 527.50 (AAPL1403M527.5-J),0.0,0.0,3.80,4.15,0,286,
14 Jan 527.50 (AAPL1403A527.5-O),25.15,0.0,22.05,22.70,0,2,14 Jan 527.50 (AAPL1403M527.5-O),4.20,-0.60,3.70,3.95,15,286,
14 Jan 527.50 (AAPL1403A527.5-P),0.0,0.0,22.05,22.70,0,2,14 Jan 527.50 (AAPL1403M527.5-P),3.40,-0.76,3.75,3.90,12,286,
14 Jan 527.50 (AAPL1403A527.5-S),0.0,0.0,22.05,22.75,0,2,14 Jan 527.50 (AAPL1403M527.5-S),4.80,0.0,3.70,3.95,0,286,
14 Jan 527.50 (AAPL1403A527.5-X),0.0,0.0,22.05,22.70,0,2,14 Jan 527.50 (AAPL1403M527.5-X),4.30,+0.16,3.75,3.95,29,286,
14 Jan 527.50 (AAPL1403A527.5-Y),23.80,0.0,22.05,23.15,0,2,14 Jan 527.50 (AAPL1403M527.5-Y),4.18,0.0,3.70,3.95,0,286,
14 Jan 530.00 (AAPL1403A530),20.14,-3.88,19.95,20.80,18,291,14 Jan 530.00 (AAPL1403M530),4.93,+1.08,4.35,4.50,280,919,
14 Jan 530.00 (AAPL1403A530-4),29.55,0.0,19.95,20.90,0,291,14 Jan 530.00 (AAPL1403M530-4),5.20,0.0,4.35,4.55,0,919,
14 Jan 530.00 (AAPL1403A530-8),20.99,-3.03,19.95,20.80,1,291,14 Jan 530.00 (AAPL1403M530-8),4.94,+0.84,4.35,4.50,53,919,
14 Jan 530.00 (AAPL1403A530-A),20.00,-2.15,19.95,20.80,6,291,14 Jan 530.00 (AAPL1403M530-A),5.10,+0.40,4.35,4.50,101,919,
14 Jan 530.00 (AAPL1403A530-B),32.22,0.0,19.95,20.85,0,291,14 Jan 530.00 (AAPL1403M530-B),5.85,0.0,4.30,4.70,0,919,
14 Jan 530.00 (AAPL1403A530-E),20.14,-1.76,19.95,20.80,9,291,14 Jan 530.00 (AAPL1403M530-E),4.93,+1.03,4.30,4.55,20,919,
14 Jan 530.00 (AAPL1403A530-I),34.20,0.0,19.95,20.80,0,291,14 Jan 530.00 (AAPL1403M530-I),2.66,0.0,4.30,4.50,0,919,
14 Jan 530.00 (AAPL1403A530-J),0.0,0.0,19.95,20.80,0,291,14 Jan 530.00 (AAPL1403M530-J),0.0,0.0,4.35,4.80,0,919,
14 Jan 530.00 (AAPL1403A530-O),20.70,0.0,19.95,20.85,0,291,14 Jan 530.00 (AAPL1403M530-O),4.60,+0.75,4.30,4.55,46,919,
14 Jan 530.00 (AAPL1403A530-P),28.75,0.0,19.95,20.80,0,291,14 Jan 530.00 (AAPL1403M530-P),4.85,+1.10,4.30,4.50,26,919,
14 Jan 530.00 (AAPL1403A530-S),22.05,-0.90,19.95,20.80,2,291,14 Jan 530.00 (AAPL1403M530-S),4.95,+0.95,4.30,4.50,4,919,
14 Jan 530.00 (AAPL1403A530-X),21.80,0.0,19.95,20.80,0,291,14 Jan 530.00 (AAPL1403M530-X),4.72,-2.88,4.35,4.50,30,919,
14 Jan 530.00 (AAPL1403A530-Y),30.11,0.0,19.95,20.55,0,291,14 Jan 530.00 (AAPL1403M530-Y),4.10,0.0,4.35,4.55,0,919,
14 Jan 530.00 (AAPL71403A530),22.65,0.0,18.70,20.95,0,48,14 Jan 530.00 (AAPL71403M530),4.30,-2.45,4.30,4.55,30,43,
14 Jan 530.00 (AAPL71403A530-4),23.00,0.0,18.70,20.95,0,48,14 Jan 530.00 (AAPL71403M530-4),4.35,0.0,4.30,4.60,0,43,
14 Jan 530.00 (AAPL71403A530-8),34.75,0.0,18.70,20.95,0,48,14 Jan 530.00 (AAPL71403M530-8),0.0,0.0,4.30,4.60,0,43,
14 Jan 530.00 (AAPL71403A530-A),22.65,0.0,18.70,20.95,0,48,14 Jan 530.00 (AAPL71403M530-A),0.0,0.0,4.30,4.55,0,43,
14 Jan 530.00 (AAPL71403A530-B),0.0,0.0,18.70,20.95,0,48,14 Jan 530.00 (AAPL71403M530-B),5.34,0.0,4.25,4.60,0,43,
14 Jan 530.00 (AAPL71403A530-E),0.0,0.0,18.70,20.95,0,48,14 Jan 530.00 (AAPL71403M530-E),2.54,0.0,4.30,4.55,0,43,
14 Jan 530.00 (AAPL71403A530-I),0.0,0.0,18.70,20.95,0,48,14 Jan 530.00 (AAPL71403M530-I),0.0,0.0,4.30,4.60,0,43,
14 Jan 530.00 (AAPL71403A530-J),0.0,0.0,0.0,0.0,0,0,14 Jan 530.00 (AAPL71403M530-J),0.0,0.0,0.0,0.0,0,0,
14 Jan 530.00 (AAPL71403A530-O),20.60,0.0,18.70,20.95,0,48,14 Jan 530.00 (AAPL71403M530-O),4.30,-2.45,4.30,4.60,10,43,
14 Jan 530.00 (AAPL71403A530-P),0.0,0.0,18.70,20.95,0,48,14 Jan 530.00 (AAPL71403M530-P),0.0,0.0,4.30,4.55,0,43,
14 Jan 530.00 (AAPL71403A530-S),0.0,0.0,18.70,20.95,0,48,14 Jan 530.00 (AAPL71403M530-S),4.30,+1.59,4.30,4.60,20,43,
14 Jan 530.00 (AAPL71403A530-X),0.0,0.0,18.70,20.95,0,48,14 Jan 530.00 (AAPL71403M530-X),4.10,0.0,4.30,4.60,0,43,
14 Jan 530.00 (AAPL71403A530-Y),0.0,0.0,18.40,22.25,0,48,14 Jan 530.00 (AAPL71403M530-Y),0.0,0.0,3.55,6.60,0,43,
14 Jan 532.50 (AAPL1403A532.5),21.00,0.0,18.60,19.00,0,6,14 Jan 532.50 (AAPL1403M532.5),5.31,+0.61,5.00,5.25,151,100,
14 Jan 532.50 (AAPL1403A532.5-4),0.0,0.0,18.60,19.00,0,6,14 Jan 532.50 (AAPL1403M532.5-4),5.70,0.0,5.00,5.25,0,100,
14 Jan 532.50 (AAPL1403A532.5-8),0.0,0.0,18.60,19.00,0,6,14 Jan 532.50 (AAPL1403M532.5-8),5.26,+0.51,5.00,5.25,15,100,
14 Jan 532.50 (AAPL1403A532.5-A),0.0,0.0,18.60,19.00,0,6,14 Jan 532.50 (AAPL1403M532.5-A),5.45,-3.05,5.00,5.25,13,100,
14 Jan 532.50 (AAPL1403A532.5-B),0.0,0.0,18.60,19.00,0,6,14 Jan 532.50 (AAPL1403M532.5-B),5.30,+0.35,5.00,5.25,28,100,
14 Jan 532.50 (AAPL1403A532.5-E),0.0,0.0,18.60,19.00,0,6,14 Jan 532.50 (AAPL1403M532.5-E),5.31,+0.61,5.00,5.25,15,100,
14 Jan 532.50 (AAPL1403A532.5-I),0.0,0.0,18.55,19.00,0,6,14 Jan 532.50 (AAPL1403M532.5-I),5.45,0.0,5.00,5.30,1,100,
14 Jan 532.50 (AAPL1403A532.5-J),0.0,0.0,18.60,19.00,0,6,14 Jan 532.50 (AAPL1403M532.5-J),0.0,0.0,5.00,5.25,0,100,
14 Jan 532.50 (AAPL1403A532.5-O),21.00,0.0,18.60,19.00,0,6,14 Jan 532.50 (AAPL1403M532.5-O),4.80,0.0,5.00,5.25,0,100,
14 Jan 532.50 (AAPL1403A532.5-P),17.75,0.0,18.60,19.05,0,6,14 Jan 532.50 (AAPL1403M532.5-P),6.15,0.0,5.00,5.25,0,100,
14 Jan 532.50 (AAPL1403A532.5-S),0.0,0.0,18.60,19.00,0,6,14 Jan 532.50 (AAPL1403M532.5-S),0.0,0.0,5.00,5.25,0,100,
14 Jan 532.50 (AAPL1403A532.5-X),0.0,0.0,18.60,19.00,0,6,14 Jan 532.50 (AAPL1403M532.5-X),5.25,-0.95,5.00,5.25,74,100,
14 Jan 532.50 (AAPL1403A532.5-Y),0.0,0.0,18.60,19.50,0,6,14 Jan 532.50 (AAPL1403M532.5-Y),5.25,-0.68,5.00,5.25,5,100,
14 Jan 535.00 (AAPL1403A535),17.10,-3.40,16.95,17.20,4,372,14 Jan 535.00 (AAPL1403M535),6.60,+1.60,5.80,6.05,222,1029,
14 Jan 535.00 (AAPL1403A535-4),18.55,+2.50,16.95,17.40,1,372,14 Jan 535.00 (AAPL1403M535-4),6.60,+0.45,5.80,6.05,17,1029,
14 Jan 535.00 (AAPL1403A535-8),18.15,-2.19,16.95,17.25,1,372,14 Jan 535.00 (AAPL1403M535-8),6.25,-0.35,5.80,6.05,31,1029,
14 Jan 535.00 (AAPL1403A535-A),17.10,-6.60,16.95,17.20,1,372,14 Jan 535.00 (AAPL1403M535-A),6.90,+1.90,5.80,6.05,12,1029,
14 Jan 535.00 (AAPL1403A535-B),19.89,0.0,16.95,17.20,0,372,14 Jan 535.00 (AAPL1403M535-B),5.54,-1.16,5.80,6.05,1,1029,
14 Jan 535.00 (AAPL1403A535-E),20.28,0.0,16.95,17.20,0,372,14 Jan 535.00 (AAPL1403M535-E),6.90,+0.77,5.80,6.05,10,1029,
14 Jan 535.00 (AAPL1403A535-I),0.0,0.0,16.90,17.25,0,372,14 Jan 535.00 (AAPL1403M535-I),7.00,0.0,5.80,6.10,0,1029,
14 Jan 535.00 (AAPL1403A535-J),18.95,0.0,16.95,17.40,0,372,14 Jan 535.00 (AAPL1403M535-J),3.03,0.0,5.80,6.05,0,1029,
14 Jan 535.00 (AAPL1403A535-O),18.70,-1.80,16.90,17.30,1,372,14 Jan 535.00 (AAPL1403M535-O),6.25,-1.75,5.80,6.05,15,1029,
14 Jan 535.00 (AAPL1403A535-P),28.00,0.0,16.85,17.25,0,372,14 Jan 535.00 (AAPL1403M535-P),5.30,-0.80,5.80,6.05,2,1029,
14 Jan 535.00 (AAPL1403A535-S),19.40,0.0,16.90,17.40,0,372,14 Jan 535.00 (AAPL1403M535-S),8.70,0.0,5.80,6.05,0,1029,
14 Jan 535.00 (AAPL1403A535-X),20.23,0.0,16.90,17.25,0,372,14 Jan 535.00 (AAPL1403M535-X),6.27,-3.18,5.80,6.05,132,1029,
14 Jan 535.00 (AAPL1403A535-Y),20.69,0.0,16.90,18.15,0,372,14 Jan 535.00 (AAPL1403M535-Y),6.45,-2.00,5.80,6.10,2,1029,
14 Jan 535.00 (AAPL71403A535),25.45,0.0,15.55,17.40,0,64,14 Jan 535.00 (AAPL71403M535),5.45,0.0,4.55,7.35,0,22,
14 Jan 535.00 (AAPL71403A535-4),31.00,0.0,15.55,17.40,0,64,14 Jan 535.00 (AAPL71403M535-4),5.45,0.0,4.55,7.35,0,22,
14 Jan 535.00 (AAPL71403A535-8),25.45,0.0,15.55,17.40,0,64,14 Jan 535.00 (AAPL71403M535-8),0.0,0.0,4.55,7.35,0,22,
14 Jan 535.00 (AAPL71403A535-A),27.85,0.0,15.55,17.40,0,64,14 Jan 535.00 (AAPL71403M535-A),6.45,0.0,4.55,7.35,0,22,
14 Jan 535.00 (AAPL71403A535-B),24.80,0.0,15.55,17.40,0,64,14 Jan 535.00 (AAPL71403M535-B),0.0,0.0,4.55,7.35,0,22,
14 Jan 535.00 (AAPL71403A535-E),27.85,0.0,15.55,17.40,0,64,14 Jan 535.00 (AAPL71403M535-E),6.63,0.0,4.55,7.35,0,22,
14 Jan 535.00 (AAPL71403A535-I),24.85,0.0,15.55,17.40,0,64,14 Jan 535.00 (AAPL71403M535-I),0.0,0.0,4.55,7.35,0,22,
14 Jan 535.00 (AAPL71403A535-J),0.0,0.0,0.0,0.0,0,0,14 Jan 535.00 (AAPL71403M535-J),0.0,0.0,0.0,0.0,0,0,
14 Jan 535.00 (AAPL71403A535-O),0.0,0.0,15.55,17.40,0,64,14 Jan 535.00 (AAPL71403M535-O),9.20,0.0,4.55,7.35,0,22,
14 Jan 535.00 (AAPL71403A535-P),24.80,0.0,15.55,17.40,0,64,14 Jan 535.00 (AAPL71403M535-P),0.0,0.0,4.55,7.35,0,22,
14 Jan 535.00 (AAPL71403A535-S),34.00,0.0,15.55,17.40,0,64,14 Jan 535.00 (AAPL71403M535-S),2.94,0.0,4.55,7.35,0,22,
14 Jan 535.00 (AAPL71403A535-X),27.50,0.0,15.55,17.40,0,64,14 Jan 535.00 (AAPL71403M535-X),0.0,0.0,4.55,7.35,0,22,
14 Jan 535.00 (AAPL71403A535-Y),0.0,0.0,15.40,19.15,0,64,14 Jan 535.00 (AAPL71403M535-Y),0.0,0.0,4.55,7.35,0,22,
14 Jan 537.50 (AAPL1403A537.5),15.85,-1.19,15.35,15.65,15,24,14 Jan 537.50 (AAPL1403M537.5),7.25,+0.95,6.70,7.00,107,82,
14 Jan 537.50 (AAPL1403A537.5-4),0.0,0.0,15.35,15.65,0,24,14 Jan 537.50 (AAPL1403M537.5-4),7.20,-3.30,6.70,7.00,1,82,
14 Jan 537.50 (AAPL1403A537.5-8),17.50,-6.50,15.30,15.65,1,24,14 Jan 537.50 (AAPL1403M537.5-8),10.10,0.0,6.70,7.00,0,82,
14 Jan 537.50 (AAPL1403A537.5-A),15.85,0.0,15.35,15.65,9,24,14 Jan 537.50 (AAPL1403M537.5-A),7.25,-0.10,6.70,7.00,5,82,
14 Jan 537.50 (AAPL1403A537.5-B),0.0,0.0,15.25,15.65,0,24,14 Jan 537.50 (AAPL1403M537.5-B),6.10,+0.56,6.70,7.00,21,82,
14 Jan 537.50 (AAPL1403A537.5-E),17.04,0.0,15.35,15.65,0,24,14 Jan 537.50 (AAPL1403M537.5-E),6.35,-4.06,6.65,7.00,32,82,
14 Jan 537.50 (AAPL1403A537.5-I),0.0,0.0,15.35,15.70,0,24,14 Jan 537.50 (AAPL1403M537.5-I),0.0,0.0,6.70,7.05,0,82,
14 Jan 537.50 (AAPL1403A537.5-J),0.0,0.0,15.25,15.65,0,24,14 Jan 537.50 (AAPL1403M537.5-J),0.0,0.0,6.70,7.00,0,82,
14 Jan 537.50 (AAPL1403A537.5-O),0.0,0.0,15.25,15.65,0,24,14 Jan 537.50 (AAPL1403M537.5-O),7.20,+0.90,6.65,7.00,1,82,
14 Jan 537.50 (AAPL1403A537.5-P),0.0,0.0,15.30,15.65,0,24,14 Jan 537.50 (AAPL1403M537.5-P),0.0,0.0,6.70,7.00,0,82,
14 Jan 537.50 (AAPL1403A537.5-S),13.90,0.0,15.30,15.65,0,24,14 Jan 537.50 (AAPL1403M537.5-S),10.40,0.0,6.65,7.00,0,82,
14 Jan 537.50 (AAPL1403A537.5-X),15.85,0.0,15.30,15.65,5,24,14 Jan 537.50 (AAPL1403M537.5-X),5.90,-2.60,6.70,7.00,47,82,
14 Jan 537.50 (AAPL1403A537.5-Y),0.0,0.0,15.30,15.65,0,24,14 Jan 537.50 (AAPL1403M537.5-Y),0.0,0.0,6.65,7.00,0,82,
14 Jan 540.00 (AAPL1403A540),13.75,-3.45,13.80,14.05,354,1151,14 Jan 540.00 (AAPL1403M540),8.45,+2.03,7.65,7.90,708,1959,
14 Jan 540.00 (AAPL1403A540-4),14.10,+0.30,13.80,14.05,10,1151,14 Jan 540.00 (AAPL1403M540-4),8.15,0.0,7.55,7.90,0,1959,
14 Jan 540.00 (AAPL1403A540-8),13.67,-3.10,13.80,14.05,207,1151,14 Jan 540.00 (AAPL1403M540-8),8.46,+0.50,7.55,7.90,243,1959,
14 Jan 540.00 (AAPL1403A540-A),13.75,-3.45,13.80,14.05,8,1151,14 Jan 540.00 (AAPL1403M540-A),8.15,-0.21,7.65,7.90,101,1959,
14 Jan 540.00 (AAPL1403A540-B),15.62,0.0,13.80,14.05,0,1151,14 Jan 540.00 (AAPL1403M540-B),8.20,-0.80,7.50,7.90,24,1959,
14 Jan 540.00 (AAPL1403A540-E),13.60,-2.60,13.80,14.05,19,1151,14 Jan 540.00 (AAPL1403M540-E),8.45,+2.03,7.50,7.90,170,1959,
14 Jan 540.00 (AAPL1403A540-I),12.15,0.0,13.80,14.10,0,1151,14 Jan 540.00 (AAPL1403M540-I),6.75,-2.25,7.55,8.00,1,1959,
14 Jan 540.00 (AAPL1403A540-J),15.75,0.0,13.80,14.05,0,1151,14 Jan 540.00 (AAPL1403M540-J),6.75,-6.65,7.40,7.90,5,1959,
14 Jan 540.00 (AAPL1403A540-O),13.30,-4.10,13.80,14.25,98,1151,14 Jan 540.00 (AAPL1403M540-O),8.45,+1.95,7.55,7.90,52,1959,
14 Jan 540.00 (AAPL1403A540-P),15.50,+3.35,13.80,14.05,2,1151,14 Jan 540.00 (AAPL1403M540-P),7.00,-5.00,7.55,7.90,11,1959,
14 Jan 540.00 (AAPL1403A540-S),14.10,-1.95,13.80,14.05,10,1151,14 Jan 540.00 (AAPL1403M540-S),6.75,-3.65,7.55,7.90,21,1959,
14 Jan 540.00 (AAPL1403A540-X),16.33,0.0,13.80,14.05,0,1151,14 Jan 540.00 (AAPL1403M540-X),8.67,+0.13,7.65,7.90,74,1959,
14 Jan 540.00 (AAPL1403A540-Y),12.15,0.0,13.80,14.05,0,1151,14 Jan 540.00 (AAPL1403M540-Y),9.36,+2.53,5.55,7.90,6,1959,
14 Jan 540.00 (AAPL71403A540),14.00,0.0,12.05,15.00,0,9,14 Jan 540.00 (AAPL71403M540),7.10,+0.10,6.65,9.20,5,177,
14 Jan 540.00 (AAPL71403A540-4),32.00,0.0,12.05,15.00,0,9,14 Jan 540.00 (AAPL71403M540-4),7.10,+0.10,6.65,9.20,1,177,
14 Jan 540.00 (AAPL71403A540-8),34.85,0.0,12.05,15.00,0,9,14 Jan 540.00 (AAPL71403M540-8),5.04,0.0,6.65,9.20,0,177,
14 Jan 540.00 (AAPL71403A540-A),16.00,0.0,12.05,15.00,0,9,14 Jan 540.00 (AAPL71403M540-A),6.15,0.0,6.65,9.20,0,177,
14 Jan 540.00 (AAPL71403A540-B),0.0,0.0,12.05,15.00,0,9,14 Jan 540.00 (AAPL71403M540-B),3.55,0.0,6.65,9.20,0,177,
14 Jan 540.00 (AAPL71403A540-E),14.00,0.0,12.05,15.00,0,9,14 Jan 540.00 (AAPL71403M540-E),6.95,-4.50,6.65,9.20,4,177,
14 Jan 540.00 (AAPL71403A540-I),0.0,0.0,12.05,15.00,0,9,14 Jan 540.00 (AAPL71403M540-I),0.0,0.0,6.65,9.20,0,177,
14 Jan 540.00 (AAPL71403A540-J),0.0,0.0,0.0,0.0,0,0,14 Jan 540.00 (AAPL71403M540-J),0.0,0.0,0.0,0.0,0,0,
14 Jan 540.00 (AAPL71403A540-O),31.67,0.0,12.05,15.00,0,9,14 Jan 540.00 (AAPL71403M540-O),0.0,0.0,6.65,9.20,0,177,
14 Jan 540.00 (AAPL71403A540-P),0.0,0.0,12.00,15.00,0,9,14 Jan 540.00 (AAPL71403M540-P),0.0,0.0,6.65,9.20,0,177,
14 Jan 540.00 (AAPL71403A540-S),24.80,0.0,12.05,15.00,0,9,14 Jan 540.00 (AAPL71403M540-S),4.35,0.0,6.65,9.20,0,177,
14 Jan 540.00 (AAPL71403A540-X),0.0,0.0,12.05,15.00,0,9,14 Jan 540.00 (AAPL71403M540-X),4.80,0.0,6.65,9.20,0,177,
14 Jan 540.00 (AAPL71403A540-Y),0.0,0.0,12.05,15.00,0,9,14 Jan 540.00 (AAPL71403M540-Y),0.0,0.0,6.65,9.20,0,177,
14 Jan 542.50 (AAPL1403A542.5),11.80,-3.97,12.40,12.60,11,35,14 Jan 542.50 (AAPL1403M542.5),9.66,+2.56,8.70,9.05,156,77,
14 Jan 542.50 (AAPL1403A542.5-4),15.05,0.0,12.40,12.60,0,35,14 Jan 542.50 (AAPL1403M542.5-4),7.10,0.0,8.70,9.05,0,77,
14 Jan 542.50 (AAPL1403A542.5-8),12.02,0.0,12.40,12.60,0,35,14 Jan 542.50 (AAPL1403M542.5-8),9.66,-3.04,8.70,9.05,48,77,
14 Jan 542.50 (AAPL1403A542.5-A),15.77,0.0,12.40,12.65,0,35,14 Jan 542.50 (AAPL1403M542.5-A),8.80,+3.50,8.70,9.05,5,77,
14 Jan 542.50 (AAPL1403A542.5-B),0.0,0.0,12.35,12.60,0,35,14 Jan 542.50 (AAPL1403M542.5-B),9.70,0.0,8.70,9.05,13,77,
14 Jan 542.50 (AAPL1403A542.5-E),13.70,+0.04,12.40,12.80,6,35,14 Jan 542.50 (AAPL1403M542.5-E),10.50,0.0,8.70,9.05,0,77,
14 Jan 542.50 (AAPL1403A542.5-I),0.0,0.0,12.40,12.70,0,35,14 Jan 542.50 (AAPL1403M542.5-I),9.65,0.0,8.70,9.05,0,77,
14 Jan 542.50 (AAPL1403A542.5-J),14.25,0.0,12.15,12.60,4,35,14 Jan 542.50 (AAPL1403M542.5-J),7.65,0.0,8.70,9.05,4,77,
14 Jan 542.50 (AAPL1403A542.5-O),13.50,0.0,12.40,12.70,0,35,14 Jan 542.50 (AAPL1403M542.5-O),7.65,-4.35,8.70,9.05,7,77,
14 Jan 542.50 (AAPL1403A542.5-P),0.0,0.0,12.40,12.65,0,35,14 Jan 542.50 (AAPL1403M542.5-P),8.25,+1.25,8.65,9.05,2,77,
14 Jan 542.50 (AAPL1403A542.5-S),11.80,-2.20,12.40,12.65,1,35,14 Jan 542.50 (AAPL1403M542.5-S),7.80,-4.35,8.70,9.05,5,77,
14 Jan 542.50 (AAPL1403A542.5-X),13.23,0.0,12.40,12.60,0,35,14 Jan 542.50 (AAPL1403M542.5-X),9.50,-0.45,8.70,9.05,72,77,
14 Jan 542.50 (AAPL1403A542.5-Y),20.05,0.0,12.40,12.65,0,35,14 Jan 542.50 (AAPL1403M542.5-Y),0.0,0.0,8.70,9.05,0,77,
14 Jan 545.00 (AAPL1403A545),10.95,-3.14,11.05,11.25,716,819,14 Jan 545.00 (AAPL1403M545),10.00,+1.90,9.85,10.15,461,635,
14 Jan 545.00 (AAPL1403A545-4),10.75,-3.10,11.05,11.30,34,819,14 Jan 545.00 (AAPL1403M545-4),10.80,+1.65,9.85,10.15,20,635,
14 Jan 545.00 (AAPL1403A545-8),10.80,-3.29,11.05,11.25,210,819,14 Jan 545.00 (AAPL1403M545-8),10.22,+1.93,9.85,10.15,203,635,
14 Jan 545.00 (AAPL1403A545-A),10.49,-2.51,11.05,11.25,138,819,14 Jan 545.00 (AAPL1403M545-A),10.17,+2.07,9.85,10.15,37,635,
14 Jan 545.00 (AAPL1403A545-B),10.50,-3.60,11.05,11.45,47,819,14 Jan 545.00 (AAPL1403M545-B),9.40,-0.05,9.80,10.15,28,635,
14 Jan 545.00 (AAPL1403A545-E),10.93,-3.01,11.05,11.25,101,819,14 Jan 545.00 (AAPL1403M545-E),10.12,-0.98,9.85,10.15,56,635,
14 Jan 545.00 (AAPL1403A545-I),11.25,0.0,11.05,11.30,0,819,14 Jan 545.00 (AAPL1403M545-I),11.30,0.0,9.85,10.20,0,635,
14 Jan 545.00 (AAPL1403A545-J),14.75,0.0,11.05,11.50,0,819,14 Jan 545.00 (AAPL1403M545-J),0.0,0.0,9.85,10.15,0,635,
14 Jan 545.00 (AAPL1403A545-O),10.95,-3.60,11.05,11.25,60,819,14 Jan 545.00 (AAPL1403M545-O),10.60,+1.50,9.85,10.15,32,635,
14 Jan 545.00 (AAPL1403A545-P),10.90,-0.10,11.05,11.25,4,819,14 Jan 545.00 (AAPL1403M545-P),10.00,+0.50,9.85,10.15,17,635,
14 Jan 545.00 (AAPL1403A545-S),10.90,-3.10,11.05,11.45,92,819,14 Jan 545.00 (AAPL1403M545-S),10.60,-0.80,9.85,10.15,1,635,
14 Jan 545.00 (AAPL1403A545-X),10.85,-3.07,11.05,11.30,28,819,14 Jan 545.00 (AAPL1403M545-X),10.48,+1.03,9.85,10.15,63,635,
14 Jan 545.00 (AAPL1403A545-Y),11.25,-2.60,11.05,11.25,2,819,14 Jan 545.00 (AAPL1403M545-Y),11.34,+3.12,9.85,10.15,4,635,
14 Jan 545.00 (AAPL71403A545),10.45,-2.35,9.60,12.00,1,55,14 Jan 545.00 (AAPL71403M545),10.02,+1.52,9.00,11.75,9,25,
14 Jan 545.00 (AAPL71403A545-4),12.80,0.0,9.60,12.00,0,55,14 Jan 545.00 (AAPL71403M545-4),6.05,0.0,9.00,11.75,0,25,
14 Jan 545.00 (AAPL71403A545-8),12.06,0.0,9.60,12.00,0,55,14 Jan 545.00 (AAPL71403M545-8),10.69,0.0,9.00,11.75,0,25,
14 Jan 545.00 (AAPL71403A545-A),10.45,-2.70,9.60,12.00,1,55,14 Jan 545.00 (AAPL71403M545-A),10.00,0.0,9.00,11.75,0,25,
14 Jan 545.00 (AAPL71403A545-B),0.0,0.0,9.60,12.00,0,55,14 Jan 545.00 (AAPL71403M545-B),0.0,0.0,9.00,11.75,0,25,
14 Jan 545.00 (AAPL71403A545-E),10.90,0.0,9.60,12.00,0,55,14 Jan 545.00 (AAPL71403M545-E),8.85,0.0,9.00,11.75,0,25,
14 Jan 545.00 (AAPL71403A545-I),0.0,0.0,9.60,12.00,0,55,14 Jan 545.00 (AAPL71403M545-I),0.0,0.0,9.00,11.75,0,25,
14 Jan 545.00 (AAPL71403A545-J),0.0,0.0,0.0,0.0,0,0,14 Jan 545.00 (AAPL71403M545-J),0.0,0.0,0.0,0.0,0,0,
14 Jan 545.00 (AAPL71403A545-O),12.50,0.0,9.60,12.00,0,55,14 Jan 545.00 (AAPL71403M545-O),8.50,0.0,9.00,11.75,0,25,
14 Jan 545.00 (AAPL71403A545-P),0.0,0.0,9.60,12.00,0,55,14 Jan 545.00 (AAPL71403M545-P),10.75,0.0,9.00,11.75,5,25,
14 Jan 545.00 (AAPL71403A545-S),10.90,0.0,9.60,12.00,0,55,14 Jan 545.00 (AAPL71403M545-S),0.0,0.0,9.00,11.75,0,25,
14 Jan 545.00 (AAPL71403A545-X),14.25,0.0,9.60,12.00,0,55,14 Jan 545.00 (AAPL71403M545-X),10.02,+2.02,9.00,11.75,4,25,
14 Jan 545.00 (AAPL71403A545-Y),0.0,0.0,9.60,12.00,0,55,14 Jan 545.00 (AAPL71403M545-Y),0.0,0.0,9.00,11.75,0,25,
14 Jan 547.50 (AAPL1403A547.5),9.75,-2.85,9.80,10.05,374,248,14 Jan 547.50 (AAPL1403M547.5),11.91,+2.76,11.10,11.40,81,242,
14 Jan 547.50 (AAPL1403A547.5-4),9.85,-1.80,9.80,10.05,12,248,14 Jan 547.50 (AAPL1403M547.5-4),10.55,-0.30,11.10,11.40,1,242,
14 Jan 547.50 (AAPL1403A547.5-8),9.29,-2.96,9.80,10.10,54,248,14 Jan 547.50 (AAPL1403M547.5-8),10.66,+1.51,11.05,11.45,39,242,
14 Jan 547.50 (AAPL1403A547.5-A),9.75,-0.45,9.80,10.10,56,248,14 Jan 547.50 (AAPL1403M547.5-A),11.00,-1.05,11.10,11.40,2,242,
14 Jan 547.50 (AAPL1403A547.5-B),0.0,0.0,9.80,10.05,0,248,14 Jan 547.50 (AAPL1403M547.5-B),11.15,+0.30,11.10,11.40,2,242,
